,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
CASC2,0.05170105164950166,0.022472271944151724,0.08550171062047673,0.05220039752526261,0.07753141919266847,0.2015124413997794,0.09675265417155048,0.14074122690054247,0.15274648294513185,0.00044162948419227435,0.024094137845306115,0.053711870752636996,0.06619590321476493,0.07164140798540825,0.060902831981188794,0.05041648142655658,0.19064644332174768,0.07920497131288957,0.14455971884955457,0.0,0.002949021898750274,0.36434122159588084,0.07327199364571063,0.03979203818967526,0.0024340813312776445,0.05426350470111644,0.017603454452992426,0.0344712055112284,0.012892671136138685,0.08395526564883596,0.08051839096956412,0.011748610849579915,0.05440226492374395,0.0031356708808784814,0.1010109584576033,0.02656585939244302,0.040042281370578484,0.024788522685291532,0.029280826407860776,0.039933557247493395,0.05609029469257265,0.22548418301967812,0.04677086667086273,0.06360437882832636,0.5755269989975269,0.16757481232144894,0.1900190687348879,0.025666609679384684,0.32690578448953234,0.014406156956116946,0.01855398540199357,0.19742116583459923,0.0313920884937228,0.01685198850331922,0.1551729030773134,0.07686445703985437,0.07961636777351878,0.007775640458785327,0.054626725817275665,0.288374008005701,0.031420010741494,0.19910025378090582,0.10918960370742725,0.01290818316315385
CBR3-AS1,0.1056324628644433,0.03310578377846604,0.17632437007439875,0.30598636100766563,0.03247921055298649,0.07905382637920048,0.16117462439792452,0.2739452799445193,0.005446951965252796,0.0586211177105106,0.042179446719568275,0.08746568076854243,0.09924603202168412,0.021599823270186513,0.15594098815473506,0.09264103612058741,0.007058359811194837,0.008504775654489542,0.009720233936972886,0.014844623582607597,0.020871425834875366,0.0064567946138443565,0.06451907127955013,0.020899913920949975,0.013217514026587945,0.04284049000095688,0.0275347060662525,0.05582722928671038,0.0009578277508808,0.0649603162650184,0.04274837527402112,0.03070139366783767,0.08546897767103716,0.10860527180302093,0.049347425549311916,0.004460784318083292,0.067318143910074,0.15577196520855613,0.007263937716138647,0.0020998385004391876,0.09108398353007303,0.9062041912243194,0.002040603158212222,0.04270472284728649,0.13738709782025987,0.024817810902099353,0.047739199681928995,0.06666218022323496,0.08223458408513037,0.1466322793077882,0.1048494684117779,0.01615057314386428,0.005120705382142934,0.11633057396902569,0.08931053461881601,0.1269553442848852,0.051632101549899494,0.02176192146793385,0.024816779473943923,0.42742315945594367,0.0015017080354565704,0.030165397769420375,0.2154831210156185,0.015413945344899852
CCAT1,0.021506452688253064,0.021420517356221285,0.1730841778957826,0.07569231592384609,0.06026960831678595,0.1794286348149095,0.020798885888050664,0.29735965833260397,0.026484341993997046,0.2268445962842317,0.023249977979221476,0.025958192463104962,0.004123038700686265,0.00579561477214973,0.06444823074998639,0.05307747817567532,0.10650733765595237,0.18539785885029575,0.13369023107680617,0.05374969661244097,0.05484920276692189,0.18795716453028238,0.012541322444245221,0.0,0.05925907162475368,0.037719674642585625,0.049751443904470755,0.05336955452015334,0.2829441973023259,0.1328163481528541,0.033997211681941544,0.011446935637360088,0.029974160204218697,0.004085978466382676,0.8854284405661469,0.038022795276993857,0.0020453443916252207,0.015262734854970544,0.1520877007516908,0.026354469909308575,0.014432621019251333,0.307641891349772,0.013628854991722988,0.33539847981573,0.6664335882545371,0.030224682980065254,0.05250775338479039,0.0029238433116200516,0.2786046369666791,0.010954031782720999,0.04130875324124387,0.05438619861623727,0.0036155041514808087,0.02451066084622847,0.10904765226313635,0.009748140691847524,0.02758389966589958,0.013801729382551508,0.032105669708252266,0.18875256637247767,0.06857724530996873,0.027662847822179072,0.4699094648232711,0.003696293828615731
CCAT2,0.049532547275116905,0.0019795746467618693,0.15009667127149554,0.14842061355762096,0.030537505737681013,0.44480548700229977,0.14645173951214555,0.23190758304478137,0.024474062996468034,0.06582053343006233,0.02082955876395758,0.11087859520480242,0.04729347530665893,0.07421597270315251,0.0791502430434807,0.17002653712782748,0.0910942591479104,0.0016636949742366597,0.2320526878888065,0.05223917344839713,0.04431744407075481,0.15505749973183477,0.03552222968523851,0.11342382121696148,0.0,0.065592326291936,0.051536925945897503,0.06770531345321272,0.12886235680816496,0.058863124922480366,0.15461956634277832,0.003830754677516293,0.009369000820786044,0.013484452491532892,0.10248761743595768,0.019351303083927032,0.06547310399534162,0.05765942669864001,0.028530320827898793,0.03167889225539261,0.03647666835633176,0.01609657694895692,0.05317367209729962,0.13434514770202652,0.03066101105430086,0.16757050351517458,0.03484331141463646,0.03339195776988236,0.5048922778750905,0.025312446657780457,0.11045043705473599,0.029040534916234,0.03497442366453106,0.07627090647427612,0.27869951238321633,0.1468643218238696,0.03083839299474467,0.08597725934280477,0.08395229718230385,0.05629769791194128,0.027737678597389147,0.07484811887508871,0.07540896038112602,0.03476806006427049
CCDC26,0.014762613219191274,0.09212986968079197,0.026518078256412836,0.0776444196236563,0.12604010825462186,0.10088146439647194,0.06315551959570687,0.1232210012873623,0.07515295139386073,0.040466197398200864,0.06864156733680948,0.03198810941421477,0.020025803212199586,0.0390016031153273,0.1546574810824954,0.03315304238925809,0.04027525088920244,0.005021969971046039,0.08950692415447163,0.04819240651940572,0.0851701044534191,0.4190734182173278,0.07698937242956182,0.006459903803777351,0.04137293955138406,0.08719586007349893,0.049871753637864634,0.011468005279405977,0.11825326844810331,0.12352075135376309,0.0691009194269867,0.08642003116718315,0.099470913900682,0.11790405940233595,0.1609228632305188,0.017517384181636536,0.03350160362822094,0.034571240840646895,0.20160415237964388,0.011214906774841408,0.06176120459957677,0.07291817009033146,0.056204862022494834,0.2185490592307216,0.004616315416012982,0.06454825658664473,0.030430460142976856,0.03622346479551587,0.1745823314121787,0.1260435207737964,0.06648117562853777,0.00822169350206869,0.07270740021011955,0.09171314802919284,0.6121196025550852,0.15604317275720017,0.006437569687217593,0.05164976065934323,0.11023123875104716,0.05749619526615388,0.1194056940771343,0.007865963881474789,0.03706483236845862,0.043360922524255364
CDKN2B-AS1,0.005194490576832099,0.0009929825431390625,0.004709564211563896,0.0006139507207402062,0.018258643060893906,0.9498204201736566,0.015215152392787595,0.0005162860461856921,0.003804519431731492,0.013743320014927491,0.017567549253935666,0.02522424150208896,0.017984233965672128,0.006247406344497961,0.001027930065821892,0.046344273782300334,0.0,0.004273390186657672,0.02095829762513446,0.004619335429616118,0.0026138985223646163,0.0022721213023399497,0.0026595552269316454,0.004815280295316135,0.0039853935681021845,0.06123670102753475,0.011663882902899585,0.0006380328466041629,0.07416775904691973,0.006355321214238856,0.00046267930596214746,0.00015280591302464623,0.0035603852840114096,0.06001051783118513,0.024512008783110856,0.002941251440650277,0.0036266993728360235,0.017112949715914035,1.3061304785491845,0.0005592591143963692,0.00459778811624254,0.18310014240688907,0.004705551312056501,0.008792184464650089,0.8160817741989728,0.007339486967386343,0.0,0.0005571603194273547,0.43521241939825467,0.0035431891737906468,0.00899832515533502,0.09975451924698714,0.13428873048546175,0.00040200866899948735,0.006438829380536222,0.17737025844475585,0.0013287487989582531,0.0006660665011991836,0.0021155245861492543,0.02499921669072497,3.0540213660872944,0.005551605108162368,0.10162029622967228,0.006492471446209952
CRNDE,0.003382646214224461,0.046043187205552054,0.08007822924724309,0.2207127282621194,0.13142260945183495,0.028462402023520152,0.025463315714553413,0.35339456835586786,0.06398061960338419,0.2315663925155274,0.03799791978188726,0.12171934234287678,0.1193292603584068,0.0819289578602907,0.02059471986602551,0.0452952625401537,0.06690383722812288,0.016899459656246726,0.033503352864448104,0.055174747175520955,0.04909981118239181,0.0378152009443445,0.22162053592480302,0.12183285169223154,0.17003417566917883,0.08012229357753185,0.0995050544750638,0.1168490955359586,0.019483762256389887,0.019409291431977983,0.09817264142651434,0.012856073945832195,0.20042270578146218,0.008043140140359386,0.2522669515262613,0.042000198140243514,0.03300214334317038,0.01633241887433181,0.06756806623860981,0.017762378792563673,0.0873213840088969,0.0985769660383126,0.03359697287658697,0.02332430750927118,0.013445213424313558,0.005911362003965507,0.026019903675256792,0.1265199366657936,0.8626569721310479,0.03137054142695823,0.01607150416883633,0.12838614761544434,0.07276077812850716,0.011936216569676127,0.04545790084413199,0.16402674513542234,0.08551567194507949,0.04921678883567899,0.03743654705238135,0.012707782963339005,0.028225772285672128,0.1250111859889336,0.08675105983607201,0.12861734948374354
DANCR,0.016575773316208294,0.022870521368804256,0.10292258713124798,1.3469952816326427,0.04174677132715609,0.040429488427371714,0.059314268026002294,0.06762618980638274,0.22952230609750301,0.06047797940345786,0.029659956062723813,0.05609785258178503,0.021031185457406117,0.01658908104309597,0.07063170554909431,0.023580566322251795,0.2571621616783668,0.0016082128290221818,0.06367807886511374,0.013490281912336081,0.03406925028696296,0.02015736450169558,0.028940737145834703,0.06118623729048669,0.005226782066187225,0.08961016185279917,0.0011634769797482579,0.04736635363300275,0.013165326307443262,0.0027673816083904914,0.037676713613218164,0.026148931258523505,0.037974172883214724,0.01294695719705732,0.005549657587053518,0.0038795677235884322,0.0685924724314516,0.05364933739904417,0.13865472895188202,0.038517760927946176,0.019553377802768,0.16826841701329825,0.11361785689318289,0.01066937492526684,0.09812083962190575,0.05362954029541707,0.00957857189150523,0.07023819346930271,0.013579189296535222,0.1258045631645976,0.03680860555114092,0.037023569830162036,0.04082811848852375,0.5141261192454896,0.2165759083524932,0.012540784878809384,0.07029042110436655,0.0037540799719903376,0.04552456885426635,0.08712387442830861,0.013474639808267876,0.11123367008888481,0.01762026526408842,0.25084087785925246
DAOA-AS1,0.03221003659527541,0.038244658190157974,0.05566883251441076,0.07950948101878919,0.07735738262638935,0.021356572595692805,0.08692500142092878,1.502824200248829,0.013372830108852244,0.03540286422817946,0.006257503226831038,0.2092266154473527,0.02037694816738231,0.12385745991393797,0.025376484530867858,0.07758674855177303,0.11595191982739196,0.04941988197948963,0.01948171611719657,0.018552653308887054,0.015579247194230718,0.10624047888605773,0.08479165203737074,0.009542409540079075,0.0612229180523212,0.049832645841973,0.010936908505602928,0.0,0.07768068639398962,0.03412044518297685,0.12664977665992033,0.21096340041167025,0.04925614869484108,0.039701347423088694,0.011748003723377925,0.0455731383769165,0.07485183433008018,0.0870694235964484,0.061869232623880895,0.025809853745536696,0.050728488132540155,0.10104443449447104,0.005202127716942891,0.0,0.5609043247860532,0.01025855913338032,0.002557908171162418,0.04502315247440279,0.017291789249730138,0.054333187857233706,0.020987587450938663,0.11272118569566812,0.006526718033400702,0.5139631229685928,0.10150832044678135,0.01768503177502059,0.003589230972479364,0.018151496633358945,0.00229910182053282,0.01641586266023234,0.03518830172235745,0.03269553031893297,0.01377560243944429,0.0
DGCR5,0.10461092761177594,0.035380134480425735,0.06667526857591421,0.0348583686272452,0.010910011248453784,0.09389279543409679,0.12600556988228584,0.030732251324389115,0.002566866609788896,0.03728531626933487,0.02046973563205595,0.0018909097566013652,0.025500249041219482,0.00827880899492403,0.015785751538988188,0.006314425126660454,0.02813390369395071,0.014609794828826081,0.041795854609362665,0.005848572402798895,0.029725702941887498,0.03487991203768415,0.023290179198573843,0.0699837493098632,0.036635566180494454,0.005232361397843512,0.3860786349046515,0.015024055998601255,0.001748080597158369,0.030769076470550234,0.06893724900439457,0.013299812331242491,0.025579375832117626,0.023348621314333518,0.023511445948302453,0.011710834680992328,0.0017781329594473547,0.010092355904389793,0.0330156350791432,0.04360764841801896,0.18989516376488313,0.006714534913715431,0.00934889444492703,0.0025077786743554274,0.011876400894290902,0.002180313035305521,0.06313450449840831,0.3142244377642445,0.0008826408198540415,0.1594743616494848,0.011013258868163216,0.011978233961839349,0.0709733198461388,0.0008832809486168265,0.06693858653287045,0.005647205513042626,0.0020695894471037825,0.007227570512875645,1.2800391719534077,0.5088293665507309,0.010053304504285049,0.06756372472129962,0.027927390010029925,0.023040494530577067
DISC2,2.6614208152663085e-14,2.4081508282550965e-14,0.0,1.916139923073509e-18,0.019474594316041483,0.0,1.0938989002035302e-10,0.12208587071169738,3.922199076693797e-21,1.318872637164824e-12,9.440735784029805e-19,8.321187015716504e-17,3.837668218655147e-39,4.773581170479585e-10,9.307107137395532e-06,2.543200684095643e-05,0.0002053756600181739,0.0030443924077930757,1.7636500834276486e-07,5.344828725025071e-10,1.8210827044402509,1.221431826592824e-10,4.299460857842888e-06,8.675382309072588e-14,3.80584349406839e-32,6.27657317260579e-11,1.8011274796880314e-161,4.13220881778255e-08,1.774242929736019e-65,2.2179968632479193e-12,1.809306486760806,2.0433873226573144e-07,4.0070513744250356e-32,1.154516171867151e-15,1.6859499949222802e-16,2.6539721564907e-14,1.383508445155685e-08,5.917533280034102e-08,8.541991832599611e-11,6.093149253121746e-11,1.6771868997058738e-12,0.016932802657954073,1.0136943809033865e-08,2.7633392028045087e-14,5.760123338441346e-20,6.698626926038854e-19,2.4490930683376087e-13,0.0001395602443544911,7.212723373304113e-12,3.5816443430495076e-06,7.494908020573398e-10,1.7801289032617108e-10,2.8212170686683115e-17,1.3547097249565827e-08,3.9970016279823736e-07,6.471207266587663e-13,1.793040932164055e-09,3.320228620673787e-62,1.8539178410048918e-05,5.1269603959513e-11,2.575498615226416e-10,4.565897030047702e-05,3.316933063232734e-09,1.2116791701775416e-07
DLEU1,0.0008752856068036937,4.4867902935402065e-06,1.6242392801599025e-05,2.0959876595059634e-06,0.01775632202224366,0.0,0.022735583208890024,0.006170539021625448,6.466865079744824e-11,9.838922121803764e-32,3.59223032671765e-10,4.251859315891867e-25,1.4815163232692616e-22,2.013516395140091e-38,0.055928046308691005,0.18622799889937527,0.3286598828183896,1.950364120773895e-17,0.00020243131873492188,8.502732062605059e-30,0.017821135063288005,1.0583321070484685e-16,2.488272790243243e-22,0.00813813148553844,1.0046373906872823e-16,0.003341372883833062,1.5257159627684906e-218,4.341417884494805e-09,2.4517872537178887e-16,2.114582475508217e-18,0.005116843142118388,0.0008874777306442465,0.003848027514798219,2.601922665155632e-88,7.659600623316927e-07,6.028991827006256e-58,6.2653658501935144e-27,0.003007740479543368,0.0005337567844621936,1.0538603643473974e-06,0.7036095831830043,0.0032965142123459025,9.71807746112175e-06,2.934658812642723e-05,1.8157013226005906e-21,1.0461901119219144e-13,1.1046301591485872e-05,0.002776609087873736,0.16028011248491097,0.03151620274421116,0.008281791318282194,0.6244844935844853,3.0997039673581953e-22,7.857213309375574e-26,0.009258423902426639,4.15296976906908e-40,8.049652970343839e-05,5.5806497322810455e-15,0.027539074297443036,0.00012814713190627307,8.455891486820253e-08,1.1671363023294178e-10,1.019984921370608e-35,9.803035079926732e-09
DLEU2,0.017468497768110162,0.04935853140080301,0.10441666067608744,0.026587459455891266,0.08077715677838654,0.023251083636999226,0.02518530050169714,0.030569220250690733,0.021123499463715046,0.04555985847883281,0.05612380707880281,0.06860925053067761,0.10299559644275962,0.022935529589680505,0.07865306944223233,0.03015513164781814,0.026772046406846224,1.0058813774531157,0.07129578355997282,0.031864859052929524,0.10991256598083661,0.06166436191010002,0.03341951614394586,0.04192307858283758,0.054000167133754495,0.7704431224825122,0.0050660135699578165,0.08290470417888907,0.0,0.015375132973885274,0.07802682244160072,0.06749204490158767,0.0,0.019571502928497925,0.08509732938600024,0.05648235286515998,0.029652520179255452,0.0022890696523875757,0.040254140485022065,0.12475184793474259,0.25246432649520406,0.03454419297904719,0.08574024818621345,0.026263265709489437,0.012922038517285725,0.10822570306746276,0.00788781699028666,0.04608709473099722,0.2608096161571528,0.24588575227815151,0.06521830019722527,0.07268958213131634,0.0012223819801848894,0.05111948343487112,0.15818151109488968,0.037906990414835154,0.11705664859427684,0.044210776202624806,0.05738095377773448,0.0022744062005794242,0.0988371009479108,0.14576247349471824,0.05463091330135273,0.05350555758415197
